Distance_(microns),Gray_Value
0.0000,29.500
0.6067,98.500
1.2133,97.000
1.8200,28.500
2.4266,31.000
3.0333,45.000
3.6399,342.500
4.2466,437.500
4.8532,542.000
5.4599,1026.000
6.0665,1643.500
6.6732,1608.000
7.2799,688.500
7.8865,129.500
8.4932,81.500
9.0998,82.000
9.7065,28.500
10.3131,29.000
10.9198,31.500
11.5264,31.500
12.1331,38.500
