Distance_(microns),Gray_Value
0.0000,44.750
0.6068,46.467
1.2135,51.794
1.8203,40.203
2.4270,73.725
3.0338,86.016
3.6406,184.847
4.2473,541.709
4.8541,610.537
5.4608,761.047
6.0676,1040.438
6.6743,1137.291
7.2811,846.412
7.8879,470.302
8.4946,196.562
9.1014,72.414
9.7081,68.250
10.3149,52.827
10.9217,45.559
11.5284,51.845
12.1352,39.250
