Distance_(microns),Gray_Value
0.0000,31.000
0.6068,119.655
1.2135,44.152
1.8203,45.728
2.4270,159.225
3.0338,118.518
3.6406,348.500
4.2473,543.918
4.8541,890.246
5.4608,1237.009
6.0676,1031.225
6.6743,943.632
7.2811,140.439
7.8879,86.874
8.4946,31.003
9.1014,30.325
9.7081,42.558
10.3149,92.763
10.9217,101.272
11.5284,41.444
