TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	124/03/07
TIME	10:22:34
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
1.00000
0.00001
FIRSTX	650.0000
LASTX	400.0000
NPOINTS	251
FIRSTY	0.08051
MAXY	0.79615
MINY	0.08033
650.0000	0.08051
649.0000	0.08071
648.0000	0.08033
647.0000	0.08049
646.0000	0.0807
645.0000	0.08071
644.0000	0.08075
643.0000	0.081
642.0000	0.08102
641.0000	0.08105
640.0000	0.08119
639.0000	0.08083
638.0000	0.08121
637.0000	0.08134
636.0000	0.08141
635.0000	0.08122
634.0000	0.08132
633.0000	0.08134
632.0000	0.08152
631.0000	0.08144
630.0000	0.08165
629.0000	0.08155
628.0000	0.08183
627.0000	0.08193
626.0000	0.08192
625.0000	0.08173
624.0000	0.08184
623.0000	0.08229
622.0000	0.0823
621.0000	0.08216
620.0000	0.08208
619.0000	0.08223
618.0000	0.0824
617.0000	0.08258
616.0000	0.08276
615.0000	0.08287
614.0000	0.08312
613.0000	0.08324
612.0000	0.08324
611.0000	0.08324
610.0000	0.08337
609.0000	0.08338
608.0000	0.08372
607.0000	0.08378
606.0000	0.08368
605.0000	0.08343
604.0000	0.08336
603.0000	0.08334
602.0000	0.08341
601.0000	0.08351
600.0000	0.08359
599.0000	0.08339
598.0000	0.08311
597.0000	0.08316
596.0000	0.08286
595.0000	0.08315
594.0000	0.08335
593.0000	0.08356
592.0000	0.0835
591.0000	0.08361
590.0000	0.0835
589.0000	0.08382
588.0000	0.084
587.0000	0.08418
586.0000	0.08438
585.0000	0.08455
584.0000	0.08479
583.0000	0.08509
582.0000	0.08527
581.0000	0.08541
580.0000	0.08552
579.0000	0.08589
578.0000	0.08633
577.0000	0.08651
576.0000	0.08682
575.0000	0.0871
574.0000	0.08738
573.0000	0.08785
572.0000	0.08838
571.0000	0.08898
570.0000	0.08981
569.0000	0.09056
568.0000	0.09182
567.0000	0.09295
566.0000	0.09446
565.0000	0.09618
564.0000	0.09817
563.0000	0.10074
562.0000	0.10326
561.0000	0.10621
560.0000	0.10968
559.0000	0.11413
558.0000	0.11949
557.0000	0.12513
556.0000	0.13185
555.0000	0.13968
554.0000	0.14864
553.0000	0.15883
552.0000	0.17042
551.0000	0.18358
550.0000	0.19825
549.0000	0.21521
548.0000	0.2343
547.0000	0.2551
546.0000	0.27829
545.0000	0.30345
544.0000	0.33101
543.0000	0.3606
542.0000	0.39185
541.0000	0.42529
540.0000	0.45987
539.0000	0.49507
538.0000	0.53084
537.0000	0.56722
536.0000	0.60311
535.0000	0.63744
534.0000	0.67008
533.0000	0.69947
532.0000	0.72581
531.0000	0.74841
530.0000	0.76726
529.0000	0.78145
528.0000	0.79106
527.0000	0.79593
526.0000	0.79615
525.0000	0.79205
524.0000	0.78397
523.0000	0.77236
522.0000	0.75772
521.0000	0.74001
520.0000	0.72709
519.0000	0.69942
518.0000	0.67719
517.0000	0.6542
516.0000	0.63091
515.0000	0.60803
514.0000	0.5852
513.0000	0.56273
512.0000	0.54164
511.0000	0.52179
510.0000	0.50281
509.0000	0.48548
508.0000	0.4697
507.0000	0.45545
506.0000	0.44251
505.0000	0.43087
504.0000	0.42064
503.0000	0.41164
502.0000	0.40371
501.0000	0.39658
500.0000	0.39033
499.0000	0.38444
498.0000	0.37888
497.0000	0.37375
496.0000	0.36869
495.0000	0.36311
494.0000	0.35754
493.0000	0.35163
492.0000	0.34541
491.0000	0.33881
490.0000	0.33145
489.0000	0.3239
488.0000	0.31573
487.0000	0.30761
486.0000	0.29901
485.0000	0.28967
484.0000	0.28053
483.0000	0.27116
482.0000	0.26214
481.0000	0.25296
480.0000	0.24427
479.0000	0.2356
478.0000	0.22746
477.0000	0.21971
476.0000	0.21258
475.0000	0.20545
474.0000	0.19904
473.0000	0.19288
472.0000	0.18743
471.0000	0.18236
470.0000	0.1776
469.0000	0.17341
468.0000	0.1696
467.0000	0.16609
466.0000	0.16293
465.0000	0.15967
464.0000	0.15695
463.0000	0.15439
462.0000	0.15227
461.0000	0.14976
460.0000	0.14759
459.0000	0.14548
458.0000	0.14365
457.0000	0.14185
456.0000	0.13978
455.0000	0.13809
454.0000	0.13649
453.0000	0.13506
452.0000	0.13337
451.0000	0.13164
450.0000	0.12981
449.0000	0.12842
448.0000	0.12745
447.0000	0.12603
446.0000	0.12517
445.0000	0.12366
444.0000	0.12231
443.0000	0.12145
442.0000	0.12083
441.0000	0.11976
440.0000	0.11926
439.0000	0.11864
438.0000	0.118
437.0000	0.11739
436.0000	0.11673
435.0000	0.11629
434.0000	0.11589
433.0000	0.11485
432.0000	0.11478
431.0000	0.11421
430.0000	0.11372
429.0000	0.11394
428.0000	0.11385
427.0000	0.11377
426.0000	0.11404
425.0000	0.11434
424.0000	0.11424
423.0000	0.11356
422.0000	0.11345
421.0000	0.11314
420.0000	0.11411
419.0000	0.11361
418.0000	0.11403
417.0000	0.11454
416.0000	0.11439
415.0000	0.11468
414.0000	0.11453
413.0000	0.11489
412.0000	0.1151
411.0000	0.11484
410.0000	0.11494
409.0000	0.11494
408.0000	0.11505
407.0000	0.11522
406.0000	0.11527
405.0000	0.11578
404.0000	0.11536
403.0000	0.11564
402.0000	0.11583
401.0000	0.11577
400.0000	0.11592
