Wavelength,0,5,10,15,20,25,30,35,40,50,60,70,80,90
649.0,-0.0014687179487179597,-0.000996153846153841,-0.0011771794871794916,-0.0012520512820512891,-0.001467948717948725,-0.0016341025641025408,-0.0017479487179487413,-0.0013484615384615484,-0.001144615384615369,-0.0015697435897435996,-0.0013412820512820611,-0.0010515384615384787,-0.0013243589743589662,-0.0015507692307692306
648.0,-0.0015187179487179542,-0.0013761538461538464,-0.001337179487179485,-0.0011720512820512924,-0.0014379487179487227,-0.0015841025641025464,-0.0017379487179487452,-0.0014684615384615435,-0.0010946153846153744,-0.0010697435897435992,-0.001211282051282056,-0.0009915384615384742,-0.0010343589743589676,-0.001260769230769232
647.0,-0.0015187179487179542,-0.001216153846153839,-0.0011271794871794832,-0.001022051282051295,-0.0014379487179487227,-0.0017341025641025437,-0.0014579487179487427,-0.0013484615384615484,-0.0009946153846153716,-0.0010697435897435992,-0.0011512820512820654,-0.000861538461538483,-0.0011443589743589666,-0.001260769230769232
646.0,-0.0011887179487179572,-0.001006153846153851,-0.0010871794871794849,-0.0009520512820512944,-0.001147948717948724,-0.0015141025641025457,-0.001157948717948734,-0.0013984615384615429,-0.0009846153846153755,-0.0008997435897435957,-0.0009412820512820635,-0.0010615384615384749,-0.0010443589743589637,-0.0011007692307692385
645.0,-0.001178717948717961,-0.000996153846153841,-0.0009471794871794836,-0.0008420512820512954,-0.0011679487179487302,-0.001434102564102549,-0.0015079487179487372,-0.0011784615384615449,-0.000934615384615381,-0.0007897435897435967,-0.0009712820512820658,-0.0009915384615384742,-0.0008943589743589664,-0.0010907692307692424
644.0,-0.0010187179487179537,-0.0009561538461538427,-0.0008171794871794924,-0.0005820512820512852,-0.0010879487179487196,-0.0013341025641025461,-0.001167948717948744,-0.0010584615384615498,-0.0009646153846153693,-0.0009797435897435924,-0.000991282051282058,-0.0009315384615384836,-0.0009343589743589648,-0.0010007692307692356
643.0,-0.0012387179487179517,-0.0007061538461538425,-0.0007071794871794934,-0.0004920512820512923,-0.0009679487179487245,-0.001094102564102542,-0.0010679487179487412,-0.0009284615384615447,-0.000704615384615373,-0.0009197435897436018,-0.0008712820512820629,-0.0007615384615384801,-0.0008243589743589658,-0.001040769230769234
642.0,-0.0009287179487179609,-0.0006861538461538502,-0.0008171794871794924,-0.0005220512820512946,-0.0008179487179487271,-0.0011341025641025404,-0.0010279487179487429,-0.0007584615384615412,-0.0005846153846153779,-0.0010297435897436008,-0.0008312820512820646,-0.0007115384615384857,-0.0007243589743589629,-0.0010107692307692318
641.0,-0.0008087179487179519,-0.000656153846153848,-0.0008571794871794908,-0.0007320512820512826,-0.0006579487179487198,-0.001084102564102546,-0.0011879487179487364,-0.000968461538461543,-0.0008246153846153681,-0.001039743589743597,-0.0008212820512820546,-0.0008115384615384746,-0.0006943589743589607,-0.0008807692307692405
640.0,-0.0008987179487179586,-0.0005161538461538467,-0.0009071794871794853,-0.0008220512820512893,-0.0009679487179487245,-0.0009041025641025463,-0.0009679487179487384,-0.0006584615384615383,-0.0007446153846153714,-0.0006097435897435971,-0.0007312820512820617,-0.0006215384615384789,-0.0006443589743589662,-0.0006807692307692348
639.0,-0.0009987179487179615,-0.000876153846153846,-0.0007171794871794895,-0.0006620512820512819,-0.00091794871794873,-0.0011141025641025482,-0.0007379487179487443,-0.0006584615384615383,-0.0005146153846153773,-0.0006697435897436016,-0.0005512820512820621,-0.0007415384615384879,-0.0006843589743589645,-0.0006907692307692309
638.0,-0.0006887179487179568,-0.0004961538461538406,-0.0008571794871794908,-0.0006620512820512819,-0.0008179487179487271,-0.0009941025641025392,-0.0007579487179487365,-0.0009084615384615385,-0.00044461538461537664,-0.0006697435897436016,-0.000311282051282058,-0.0007115384615384857,-0.0005643589743589694,-0.0005707692307692358
637.0,-0.000498717948717961,-0.0003661538461538494,-0.0004071794871794848,-0.0004220512820512917,-0.0007079487179487282,-0.0007841025641025373,-0.0006079487179487392,-0.0006484615384615422,-0.00010461538461536968,-0.00026974358974359014,-0.000311282051282058,-0.0004915384615384877,-0.0003843589743589698,-0.00043076923076923457
636.0,-0.0008387179487179541,-0.00029615384615384877,-0.0005071794871794877,-0.0005920512820512952,-0.0005179487179487324,-0.0007641025641025451,-0.0005179487179487463,-0.0004784615384615387,-0.0005446153846153795,-0.0006297435897436032,-0.0005212820512820598,-0.00022153846153848133,-0.0005943589743589717,-0.0006807692307692348
635.0,-0.00042871794871796043,-0.0004861538461538445,-0.0005771794871794883,-0.0004120512820512956,-0.0005679487179487269,-0.0005341025641025371,-0.0005479487179487347,-0.0006084615384615438,-0.0005446153846153795,-0.0004097435897435914,-0.00017128205128205676,-0.00040153846153848094,-0.0003743589743589737,-0.00023076923076924272
634.0,-0.0004487179487179527,-0.00038615384615384163,-0.0003471794871794942,-0.00030205128205128273,-0.0003079487179487306,-0.00045410256410254035,-0.00035794871794873895,-0.000398461538461542,-0.0002846153846153693,-0.00026974358974359014,-0.000321282051282068,-0.00027153846153847583,-0.00041435897435897207,-0.00036076923076923395
