Wavelength,0,5,10,15,20,25,30,35,40,50,60,70,80,90
649.0,0.0,0.0004725641025641186,0.0002915384615384681,0.00021666666666667056,7.692307692347411e-07,0.00016538461538458116,0.0002792307692307816,0.00012025641025641132,0.00032410256410259075,0.00010102564102563993,0.00012743589743589856,0.00041717948717948095,0.00014435897435899347,8.205128205127088e-05
648.0,0.0,0.00014256410256410779,0.0001815384615384691,0.0003466666666666618,8.076923076923148e-05,6.538461538459217e-05,0.000219230769230791,5.02564102564107e-05,0.00042410256410257974,0.000448974358974355,0.00030743589743589816,0.0005271794871794799,0.00048435897435898656,0.0002579487179487222
647.0,0.0,0.00030256410256411514,0.00039153846153847094,0.0004966666666666592,8.076923076923148e-05,0.00021538461538458953,6.076923076921148e-05,0.0001702564102564058,0.0005241025641025826,0.000448974358974355,0.0003674358974358888,0.0006571794871794712,0.0003743589743589876,0.0002579487179487222
646.0,0.0,0.00018256410256410616,0.00010153846153847235,0.0002366666666666628,4.076923076923311e-05,0.0003253846153845885,3.076923076922311e-05,0.00020974358974358565,0.00020410256410258176,0.0002889743589743615,0.00024743589743589367,0.00012717948717948235,0.00014435897435899347,8.794871794871872e-05
645.0,0.0,0.00018256410256412003,0.00023153846153847746,0.00033666666666666567,1.0769230769230864e-05,0.0002553846153845879,0.0003292307692307761,2.564102564162063e-07,0.00024410256410258013,0.0003889743589743644,0.0002074358974358953,0.00018717948717948685,0.0002843589743589947,8.794871794871872e-05
644.0,0.0,6.256410256411105e-05,0.00020153846153846133,0.00043666666666666853,6.923076923076588e-05,0.0003153846153845924,0.00014923076923079037,3.974358974359604e-05,5.4102564102584405e-05,3.89743589743613e-05,2.7435897435895695e-05,8.71794871794701e-05,8.435897435898898e-05,1.7948717948718107e-05
643.0,0.0,0.0005325641025641092,0.0005315384615384583,0.0007466666666666594,0.0002707692307692272,0.00014461538461540968,0.00017076923076921047,0.00031025641025640704,0.0005341025641025787,0.0003189743589743499,0.0003674358974358888,0.00047717948717947156,0.00041435897435898594,0.0001979487179487177
642.0,0.0,0.00024256410256411065,0.00011153846153846847,0.0004066666666666663,0.00011076923076923373,0.00020538461538457953,9.9230769230782e-05,0.0001702564102564197,0.000344102564102583,0.00010102564102563993,9.743589743589631e-05,0.00021717948717947522,0.00020435897435899797,8.205128205127088e-05
641.0,0.0,0.0001525641025641039,4.846153846153889e-05,7.666666666666933e-05,0.0001507692307692321,0.000275384615384594,0.00037923076923078447,0.00015974358974359115,1.5897435897416212e-05,0.00023102564102564505,1.2564102564102675e-05,2.820512820522758e-06,0.00011435897435899123,7.205128205128863e-05
