TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	124/03/07
TIME	11:12:58
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
1.00000
0.00001
FIRSTX	650.0000
LASTX	400.0000
NPOINTS	251
FIRSTY	0.08037
MAXY	0.67978
MINY	0.08036
650.0000	0.08037
649.0000	0.08048
648.0000	0.08036
647.0000	0.08048
646.0000	0.08043
645.0000	0.08065
644.0000	0.08077
643.0000	0.0809
642.0000	0.08107
641.0000	0.08086
640.0000	0.08117
639.0000	0.08117
638.0000	0.08092
637.0000	0.08118
636.0000	0.08135
635.0000	0.08122
634.0000	0.08143
633.0000	0.0813
632.0000	0.0814
631.0000	0.08155
630.0000	0.08157
629.0000	0.08174
628.0000	0.08173
627.0000	0.08179
626.0000	0.08192
625.0000	0.08203
624.0000	0.0822
623.0000	0.08247
622.0000	0.08224
621.0000	0.08232
620.0000	0.08265
619.0000	0.08284
618.0000	0.08281
617.0000	0.08302
616.0000	0.08304
615.0000	0.0835
614.0000	0.08345
613.0000	0.08369
612.0000	0.08382
611.0000	0.08379
610.0000	0.0837
609.0000	0.08388
608.0000	0.08395
607.0000	0.08398
606.0000	0.08399
605.0000	0.08408
604.0000	0.08409
603.0000	0.08409
602.0000	0.08392
601.0000	0.08401
600.0000	0.08384
599.0000	0.08396
598.0000	0.08376
597.0000	0.0836
596.0000	0.08368
595.0000	0.0837
594.0000	0.08394
593.0000	0.08398
592.0000	0.08393
591.0000	0.08431
590.0000	0.0845
589.0000	0.08474
588.0000	0.08455
587.0000	0.085
586.0000	0.0854
585.0000	0.08543
584.0000	0.08552
583.0000	0.08568
582.0000	0.08595
581.0000	0.08644
580.0000	0.08659
579.0000	0.087
578.0000	0.0871
577.0000	0.08717
576.0000	0.08756
575.0000	0.08799
574.0000	0.08837
573.0000	0.08889
572.0000	0.08918
571.0000	0.08964
570.0000	0.0906
569.0000	0.09121
568.0000	0.0923
567.0000	0.09336
566.0000	0.09453
565.0000	0.09639
564.0000	0.09801
563.0000	0.09981
562.0000	0.10221
561.0000	0.10511
560.0000	0.10827
559.0000	0.11183
558.0000	0.11624
557.0000	0.12144
556.0000	0.12723
555.0000	0.13391
554.0000	0.1416
553.0000	0.15051
552.0000	0.16039
551.0000	0.17168
550.0000	0.18398
549.0000	0.19833
548.0000	0.21415
547.0000	0.23166
546.0000	0.25107
545.0000	0.27218
544.0000	0.2955
543.0000	0.32044
542.0000	0.34681
541.0000	0.37457
540.0000	0.40342
539.0000	0.43282
538.0000	0.46224
537.0000	0.4927
536.0000	0.52193
535.0000	0.5506
534.0000	0.57694
533.0000	0.60135
532.0000	0.62303
531.0000	0.64175
530.0000	0.65664
529.0000	0.66826
528.0000	0.67618
527.0000	0.6794
526.0000	0.67978
525.0000	0.67617
524.0000	0.66937
523.0000	0.65955
522.0000	0.64726
521.0000	0.63268
520.0000	0.62171
519.0000	0.59885
518.0000	0.58064
517.0000	0.56146
516.0000	0.54219
515.0000	0.52297
514.0000	0.50406
513.0000	0.48567
512.0000	0.46775
511.0000	0.45136
510.0000	0.43541
509.0000	0.42082
508.0000	0.408
507.0000	0.39573
506.0000	0.38484
505.0000	0.37511
504.0000	0.36644
503.0000	0.35895
502.0000	0.35233
501.0000	0.34598
500.0000	0.34114
499.0000	0.3359
498.0000	0.33125
497.0000	0.32689
496.0000	0.32281
495.0000	0.31838
494.0000	0.3135
493.0000	0.30905
492.0000	0.30383
491.0000	0.2986
490.0000	0.29252
489.0000	0.28643
488.0000	0.28003
487.0000	0.27323
486.0000	0.2659
485.0000	0.25898
484.0000	0.25134
483.0000	0.24381
482.0000	0.23635
481.0000	0.22894
480.0000	0.22202
479.0000	0.21501
478.0000	0.20841
477.0000	0.20202
476.0000	0.19591
475.0000	0.19064
474.0000	0.18505
473.0000	0.18024
472.0000	0.17581
471.0000	0.1719
470.0000	0.16783
469.0000	0.16453
468.0000	0.16164
467.0000	0.15823
466.0000	0.15556
465.0000	0.15309
464.0000	0.15134
463.0000	0.14901
462.0000	0.14716
461.0000	0.1449
460.0000	0.1433
459.0000	0.14179
458.0000	0.14023
457.0000	0.13857
456.0000	0.13698
455.0000	0.13573
454.0000	0.13463
453.0000	0.13299
452.0000	0.13212
451.0000	0.13104
450.0000	0.13006
449.0000	0.12871
448.0000	0.12749
447.0000	0.12657
446.0000	0.12604
445.0000	0.12466
444.0000	0.1241
443.0000	0.1234
442.0000	0.12302
441.0000	0.12212
440.0000	0.12195
439.0000	0.12138
438.0000	0.12108
437.0000	0.12072
436.0000	0.11962
435.0000	0.11986
434.0000	0.11942
433.0000	0.11876
432.0000	0.11836
431.0000	0.11837
430.0000	0.11825
429.0000	0.11829
428.0000	0.11814
427.0000	0.1183
426.0000	0.11852
425.0000	0.11873
424.0000	0.11872
423.0000	0.11866
422.0000	0.11865
421.0000	0.11877
420.0000	0.11902
419.0000	0.11923
418.0000	0.11968
417.0000	0.1198
416.0000	0.12022
415.0000	0.1205
414.0000	0.12076
413.0000	0.121
412.0000	0.12085
411.0000	0.12065
410.0000	0.12113
409.0000	0.12116
408.0000	0.12189
407.0000	0.12176
406.0000	0.12217
405.0000	0.12222
404.0000	0.12249
403.0000	0.12247
402.0000	0.12257
401.0000	0.12305
400.0000	0.12278
