5M
260	  -0.02172
259	  -0.02173
258	  -0.02169
257	  -0.02178
256	  -0.02174
255	  -0.02161
254	  -0.02168
253	  -0.02147
252	  -0.02168
251	  -0.02146
250	  -0.02159
249	  -0.02163
248	  -0.02160
247	  -0.02168
246	  -0.02160
245	  -0.02174
244	  -0.02169
243	  -0.02175
242	  -0.02167
241	  -0.02182
240	  -0.02176
239	  -0.02177
238	  -0.02185
237	  -0.02194
236	  -0.02178
235	  -0.02191
234	  -0.02188
233	  -0.02170
232	  -0.02194
231	  -0.02197
230	  -0.02174
229	  -0.02169
228	  -0.02169
227	  -0.02170
226	  -0.02215
225	  -0.02225
224	  -0.02178
223	  -0.02139
222	  -0.02184
221	  -0.02299
220	  -0.02184
219	  -0.02258
218	  -0.02325
217	  -0.02337
216	  -0.02410
215	  -0.02447
214	  -0.02232
213	  -0.02867
212	  -0.02795
211	  -0.01845
210	  -0.02284
209	  -0.02302
208	  -0.02001
207	  -0.02056
206	  -0.02190
205	  -0.02017
204	  -0.02104
203	  -0.02502
202	  -0.02077
201	  -0.02311
