1M
260	  -0.02169
259	  -0.02163
258	  -0.02152
257	  -0.02166
256	  -0.02160
255	  -0.02146
254	  -0.02155
253	  -0.02143
252	  -0.02158
251	  -0.02143
250	  -0.02139
249	  -0.02143
248	  -0.02157
247	  -0.02163
246	  -0.02152
245	  -0.02167
244	  -0.02147
243	  -0.02170
242	  -0.02189
241	  -0.02186
240	  -0.02188
239	  -0.02198
238	  -0.02205
237	  -0.02216
236	  -0.02240
235	  -0.02230
234	  -0.02220
233	  -0.02233
232	  -0.02271
231	  -0.02276
230	  -0.02281
229	  -0.02325
228	  -0.02341
227	  -0.02345
226	  -0.02368
225	  -0.02411
224	  -0.02402
223	  -0.02424
222	  -0.02417
221	  -0.02452
220	  -0.02453
219	  -0.02477
218	  -0.02448
217	  -0.02458
216	  -0.02476
215	  -0.02500
214	  -0.02495
213	  -0.02507
212	  -0.02524
211	  -0.02458
210	  -0.02516
209	  -0.02460
208	  -0.02654
207	  -0.03155
206	  -0.03372
205	  -0.02015
204	  -0.02203
203	  -0.02006
202	  -0.02699
201	  -0.02256
