4M
260	  -0.02172
259	  -0.02177
258	  -0.02182
257	  -0.02181
256	  -0.02180
255	  -0.02173
254	  -0.02163
253	  -0.02170
252	  -0.02154
251	  -0.02172
250	  -0.02169
249	  -0.02159
248	  -0.02160
247	  -0.02155
246	  -0.02167
245	  -0.02167
244	  -0.02175
243	  -0.02159
242	  -0.02179
241	  -0.02178
240	  -0.02164
239	  -0.02184
238	  -0.02174
237	  -0.02186
236	  -0.02203
235	  -0.02191
234	  -0.02195
233	  -0.02210
232	  -0.02186
231	  -0.02196
230	  -0.02209
229	  -0.02224
228	  -0.02238
227	  -0.02197
226	  -0.02226
225	  -0.02243
224	  -0.02204
223	  -0.02218
222	  -0.02219
221	  -0.02180
220	  -0.02292
219	  -0.02280
218	  -0.02266
217	  -0.02303
216	  -0.02362
215	  -0.02338
214	  -0.02486
213	  -0.02052
212	  -0.02327
211	  -0.02788
210	  -0.02878
209	  -0.02593
208	  -0.02611
207	  -0.02002
206	  -0.02009
205	  -0.02735
204	  -0.02228
203	  -0.02620
202	  -0.02393
201	  -0.02595
