500,,550,,650,,700,,750,,770,,780,,720,,730,,680,,580,,590,,610,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
545.9699707,15.0077076,545.9699707,37.65880203,545.9699707,174.7798767,545.9699707,350.6045227,545.9699707,659.2596436,545.9699707,817.4869995,545.9699707,908.8180542,545.9699707,442.6905518,545.9699707,495.7256165,545.9699707,270.5291748,545.9699707,58.87968063,545.9699707,68.88433075,545.9699707,99.96730804,
547.0100098,15.33511162,547.0100098,38.73498154,547.0100098,178.7280426,547.0100098,360.6254578,547.0100098,680.932312,547.0100098,833.7011108,547.0100098,938.0853882,547.0100098,450.8813782,547.0100098,506.0207214,547.0100098,274.8137207,547.0100098,60.88854218,547.0100098,69.7181015,547.0100098,101.6225967,
548.0499878,15.77573967,548.0499878,39.15995026,548.0499878,180.3783569,548.0499878,363.2980347,548.0499878,682.6773071,548.0499878,845.2687988,548.0499878,945.4741821,548.0499878,458.986084,548.0499878,510.5712891,548.0499878,279.0700378,548.0499878,61.80179596,548.0499878,70.57372284,548.0499878,102.7318802,
548.9500122,15.56338692,548.9500122,39.19605255,548.9500122,182.5632782,548.9500122,369.8363647,548.9500122,691.8713989,548.9500122,859.6692505,548.9500122,958.4932861,548.9500122,464.9583435,548.9500122,513.2757568,548.9500122,283.8909607,548.9500122,62.36030197,548.9500122,72.81465149,548.9500122,104.822113,
550,15.80113316,550,39.70203781,550,185.800705,550,372.7833557,550,695.0374756,550,866.2334595,550,959.5592041,550,464.6452637,550,514.9223633,550,284.6692505,550,62.27621078,550,73.73291016,550,104.9810638,
551.0200195,15.81577015,551.0200195,39.95576859,551.0200195,184.4509277,551.0200195,374.7620544,551.0200195,695.0819092,551.0200195,857.2304077,551.0200195,969.0892944,551.0200195,467.1550598,551.0200195,519.8531494,551.0200195,287.4735718,551.0200195,63.06751251,551.0200195,72.99368286,551.0200195,105.6816406,
552.0499878,15.68342781,552.0499878,40.10580444,552.0499878,183.7456055,552.0499878,372.4961853,552.0499878,699.0240479,552.0499878,857.3887329,552.0499878,960.4462891,552.0499878,469.7767334,552.0499878,524.5747681,552.0499878,283.8627625,552.0499878,62.52287292,552.0499878,73.48269653,552.0499878,105.8224258,
552.9400024,15.79906559,552.9400024,39.50804138,552.9400024,184.7653503,552.9400024,367.8981934,552.9400024,691.5375366,552.9400024,853.0343628,552.9400024,946.4932251,552.9400024,467.2592468,552.9400024,520.2016602,552.9400024,284.6912231,552.9400024,62.39634323,552.9400024,73.02480316,552.9400024,103.5403976,
553.9699707,15.48985291,553.9699707,39.37709427,553.9699707,181.6199036,553.9699707,367.9985962,553.9699707,688.1026611,553.9699707,853.6227417,553.9699707,949.1511841,553.9699707,460.7725525,553.9699707,513.8235474,553.9699707,280.0756531,553.9699707,61.66265488,553.9699707,72.29379272,553.9699707,103.8669815,
555,15.28758621,555,38.79877472,555,177.1941528,555,363.8705444,555,676.907959,555,836.5808105,555,931.0275879,555,455.1802063,555,507.4378357,555,278.2392883,555,60.68490982,555,70.83750153,555,102.0617905,
556.0200195,15.11835098,556.0200195,38.28049469,556.0200195,176.2380219,556.0200195,351.0799255,556.0200195,660.4692993,556.0200195,819.4135132,556.0200195,925.7575073,556.0200195,444.2957458,556.0200195,498.9340515,556.0200195,268.8695374,556.0200195,60.59694672,556.0200195,69.97681427,556.0200195,100.4894562,
557.0499878,14.88576126,557.0499878,37.43504715,557.0499878,174.4538574,557.0499878,347.484436,557.0499878,650.7780151,557.0499878,810.6035767,557.0499878,893.9824219,557.0499878,438.4665222,557.0499878,489.9574585,557.0499878,266.7310181,557.0499878,58.6343689,557.0499878,68.70037842,557.0499878,98.39137268,
557.9400024,14.62276077,557.9400024,36.62710571,557.9400024,170.0923309,557.9400024,343.7961426,557.9400024,643.4222412,557.9400024,788.3100586,557.9400024,891.2957764,557.9400024,424.4439392,557.9400024,476.9993286,557.9400024,264.2297974,557.9400024,57.50439453,557.9400024,67.89971161,557.9400024,97.00953674,
558.9699707,14.24060917,558.9699707,35.80911255,558.9699707,166.9890594,558.9699707,332.9153137,558.9699707,625.9419556,558.9699707,767.9967041,558.9699707,859.1401367,558.9699707,416.8117981,558.9699707,473.7646179,558.9699707,256.5802002,558.9699707,56.38031387,558.9699707,66.17267609,558.9699707,94.52994537,
560,13.81879997,560,35.04243851,560,162.3218231,560,320.2295227,560,607.0709229,560,756.5038452,560,839.4676514,560,405.6523438,560,461.2757263,560,250.8355103,560,54.51827621,560,64.31716156,560,90.59468842,
561.039978,13.3643465,561.039978,33.80241394,561.039978,155.7402344,561.039978,315.868866,561.039978,594.609436,561.039978,736.7608032,561.039978,808.9122925,561.039978,395.9399109,561.039978,443.8966064,561.039978,241.8271332,561.039978,53.45498657,561.039978,62.33739853,561.039978,87.79150391,
561.9400024,12.9920845,561.9400024,32.6879921,561.9400024,154.17659,561.9400024,304.8709717,561.9400024,580.520752,561.9400024,710.9407959,561.9400024,785.2521362,561.9400024,384.4631348,561.9400024,433.6198425,561.9400024,234.8973846,561.9400024,52.51016998,561.9400024,60.68635559,561.9400024,86.41886139,
562.9799805,12.56717014,562.9799805,31.40138054,562.9799805,146.5475464,562.9799805,293.9654846,562.9799805,554.3040161,562.9799805,697.7012939,562.9799805,770.0863037,562.9799805,372.0832825,562.9799805,414.2630615,562.9799805,228.0745697,562.9799805,50.29256821,562.9799805,58.14121246,562.9799805,82.92604065,
564.0200195,12.08863449,564.0200195,30.93426323,564.0200195,142.6677856,564.0200195,288.4585266,564.0200195,534.8717651,564.0200195,663.5082397,564.0200195,742.2488403,564.0200195,358.3265381,564.0200195,396.2815857,564.0200195,219.0481262,564.0200195,48.31123734,564.0200195,56.91927338,564.0200195,80.43122864,
565.0700073,11.68448162,565.0700073,29.86116982,565.0700073,138.7303619,565.0700073,276.3974609,565.0700073,517.5974121,565.0700073,641.1287231,565.0700073,718.0148926,565.0700073,342.5281982,565.0700073,388.1620178,565.0700073,210.71492,565.0700073,46.36891937,565.0700073,54.78148651,565.0700073,76.95233154,
565.9699707,11.32084942,565.9699707,28.72224617,565.9699707,132.6205292,565.9699707,267.1753845,565.9699707,502.6232605,565.9699707,612.8757935,565.9699707,695.4645996,565.9699707,333.9508972,565.9699707,375.4438171,565.9699707,204.2054901,565.9699707,44.96794128,565.9699707,53.27486038,565.9699707,74.72618866,
567.0100098,10.95357132,567.0100098,27.50275612,567.0100098,127.3630981,567.0100098,253.8037262,567.0100098,483.1727295,567.0100098,596.3651733,567.0100098,673.3764648,567.0100098,323.2305908,567.0100098,358.1656799,567.0100098,198.7247162,567.0100098,43.24595261,567.0100098,50.6355896,567.0100098,71.38117218,
568.0499878,10.57597733,568.0499878,26.62177277,568.0499878,122.3561249,568.0499878,245.9131317,568.0499878,462.2539368,568.0499878,579.6804199,568.0499878,642.1878052,568.0499878,308.7794495,568.0499878,348.0037537,568.0499878,192.1517029,568.0499878,41.49737549,568.0499878,49.11285019,568.0499878,68.74368286,
568.9500122,10.16390705,568.9500122,25.44079971,568.9500122,117.1105118,568.9500122,235.9355011,568.9500122,445.2692871,568.9500122,552.2312622,568.9500122,615.4042969,568.9500122,298.0576172,568.9500122,334.7677307,568.9500122,184.7287598,568.9500122,40.35565186,568.9500122,47.8731575,568.9500122,65.73088074,
570,9.79798317,570,24.49594879,570,113.5716629,570,225.9881134,570,429.233429,570,532.5441284,570,594.9006348,570,286.1653137,570,318.9817505,570,177.9781189,570,38.74856186,570,45.3143425,570,63.60879517,
571.0200195,9.350013733,571.0200195,23.71591759,571.0200195,108.0890808,571.0200195,219.571991,571.0200195,410.151825,571.0200195,507.3636169,571.0200195,576.934082,571.0200195,274.4151611,571.0200195,307.2816772,571.0200195,168.1893311,571.0200195,37.00097275,571.0200195,43.43072891,571.0200195,60.65208054,
572.0499878,8.98212719,572.0499878,22.57324219,572.0499878,103.4433517,572.0499878,207.0964203,572.0499878,391.1594238,572.0499878,487.2518311,572.0499878,555.4315796,572.0499878,262.4927063,572.0499878,294.6105042,572.0499878,162.4906311,572.0499878,35.06207275,572.0499878,41.35374069,572.0499878,59.25925827,
572.9400024,8.7578125,572.9400024,21.86430931,572.9400024,98.89445496,572.9400024,203.9146729,572.9400024,378.4247742,572.9400024,474.3305664,572.9400024,525.218811,572.9400024,252.524231,572.9400024,284.5960083,572.9400024,155.5673828,572.9400024,33.96654129,572.9400024,39.74087906,572.9400024,57.56275558,
573.9699707,8.335923195,573.9699707,21.08934402,573.9699707,95.31207275,573.9699707,191.8192139,573.9699707,365.6666565,573.9699707,452.3815308,573.9699707,505.9676819,573.9699707,241.4191284,573.9699707,272.7798462,573.9699707,147.9189911,573.9699707,32.59156418,573.9699707,38.33496857,573.9699707,54.89956284,
575,8.003239632,575,19.89723206,575,92.25821686,575,185.8590698,575,348.1756897,575,434.6775208,575,481.4441528,575,232.0259399,575,262.7286987,575,140.7862244,575,31.2730484,575,36.59329605,575,51.5724678,
576.0200195,7.678789616,576.0200195,19.16270065,576.0200195,87.58020782,576.0200195,178.6066132,576.0200195,335.3382568,576.0200195,410.6418457,576.0200195,466.5813904,576.0200195,222.1980896,576.0200195,252.1937561,576.0200195,136.5875092,576.0200195,30.0704689,576.0200195,35.4141922,576.0200195,50.38398743,
577.0499878,7.29355669,577.0499878,18.5620842,577.0499878,84.98288727,577.0499878,170.5152588,577.0499878,322.0401917,577.0499878,402.5068665,577.0499878,453.2679443,577.0499878,211.7444153,577.0499878,240.9125977,577.0499878,130.7237701,577.0499878,29.12922287,577.0499878,33.75621796,577.0499878,48.04475403,
577.9400024,7.04346323,577.9400024,17.77247047,577.9400024,80.88108826,577.9400024,162.4745636,577.9400024,309.5441589,577.9400024,380.5364685,577.9400024,438.8785095,577.9400024,207.2518463,577.9400024,230.5334625,577.9400024,125.3646011,577.9400024,27.80867577,577.9400024,32.7926445,577.9400024,46.37337112,
578.9699707,6.894255161,578.9699707,17.09035301,578.9699707,77.79187012,578.9699707,157.9752045,578.9699707,297.8463135,578.9699707,368.3303528,578.9699707,415.1709595,578.9699707,196.424057,578.9699707,221.0822601,578.9699707,120.4260635,578.9699707,26.5385704,578.9699707,31.27682877,578.9699707,44.13444519,
580,6.549263477,580,16.28899384,580,75.57129669,580,151.1119232,580,281.4133301,580,351.4680481,580,396.3945618,580,188.8564301,580,212.921463,580,116.6967163,580,25.33275986,580,30.12919998,580,42.50919724,
581.039978,6.298286915,581.039978,15.85206413,581.039978,72.20485687,581.039978,146.7010651,581.039978,268.9077148,581.039978,343.4118042,581.039978,388.0608826,581.039978,182.5363922,581.039978,203.120697,581.039978,111.6226349,581.039978,24.86088943,581.039978,28.85558319,581.039978,40.99279785,
581.9400024,6.062271118,581.9400024,15.12422276,581.9400024,70.28223419,581.9400024,141.706131,581.9400024,265.7319641,581.9400024,327.6775513,581.9400024,367.9836121,581.9400024,177.3206482,581.9400024,199.9812012,581.9400024,107.6832733,581.9400024,23.7440815,581.9400024,27.54333878,581.9400024,39.85847855,
582.9799805,5.797671318,582.9799805,14.57821274,582.9799805,67.16413116,582.9799805,133.8281555,582.9799805,253.5130157,582.9799805,316.9548645,582.9799805,360.8790894,582.9799805,169.659317,582.9799805,189.6168365,582.9799805,104.8104401,582.9799805,23.38151741,582.9799805,26.90756035,582.9799805,38.02111053,
584.0200195,5.513553619,584.0200195,14.05292034,584.0200195,65.38200378,584.0200195,132.7737427,584.0200195,244.2529755,584.0200195,306.3849182,584.0200195,346.9543152,584.0200195,165.3950958,584.0200195,182.5315552,584.0200195,99.52624512,584.0200195,22.26777077,584.0200195,25.69025421,584.0200195,37.12732315,
585.0700073,5.363797665,585.0700073,13.6910944,585.0700073,62.0149498,585.0700073,126.4298248,585.0700073,235.3627014,585.0700073,291.3496399,585.0700073,336.4671021,585.0700073,158.8169556,585.0700073,180.056778,585.0700073,96.98951721,585.0700073,21.3457756,585.0700073,25.26583862,585.0700073,36.19076538,
585.9699707,5.184980869,585.9699707,13.01843071,585.9699707,60.43474197,585.9699707,121.4237137,585.9699707,226.3090057,585.9699707,284.9485474,585.9699707,327.0378723,585.9699707,154.9717407,585.9699707,171.147995,585.9699707,92.977005,585.9699707,20.92629242,585.9699707,24.45390892,585.9699707,34.63937378,
587.0100098,5.110053062,587.0100098,12.75063515,587.0100098,58.9529953,587.0100098,119.3738327,587.0100098,223.8329315,587.0100098,274.7868042,587.0100098,313.8018188,587.0100098,146.9573212,587.0100098,166.7737274,587.0100098,91.49763489,587.0100098,19.99657059,587.0100098,23.66651535,587.0100098,33.45843887,
588.0499878,4.823365211,588.0499878,12.16218662,588.0499878,55.9593544,588.0499878,114.3883286,588.0499878,215.3559723,588.0499878,262.3462219,588.0499878,298.0741577,588.0499878,144.9392853,588.0499878,161.3997803,588.0499878,87.89096069,588.0499878,19.30110359,588.0499878,22.84578323,588.0499878,32.53225708,
588.9500122,4.815228939,588.9500122,11.85367107,588.9500122,55.52863693,588.9500122,109.7713699,588.9500122,208.1352081,588.9500122,258.1373901,588.9500122,289.9381714,588.9500122,140.3099518,588.9500122,156.3743286,588.9500122,85.84616089,588.9500122,18.79856682,588.9500122,21.87298012,588.9500122,31.43265152,
590,4.632474422,590,11.4397583,590,53.15969467,590,108.0603714,590,200.6246338,590,246.3848877,590,281.1767273,590,133.3543091,590,151.8265381,590,83.22238922,590,18.47707367,590,21.22998238,590,30.75791168,
591.0200195,4.506361485,591.0200195,11.1390934,591.0200195,51.56996918,591.0200195,104.0330811,591.0200195,194.6736755,591.0200195,242.8029327,591.0200195,272.2593994,591.0200195,130.9431915,591.0200195,148.1704102,591.0200195,80.30621338,591.0200195,17.43094063,591.0200195,20.6330471,591.0200195,29.13666725,
592.0499878,4.288585186,592.0499878,11.00763702,592.0499878,50.31434631,592.0499878,98.93143463,592.0499878,189.3990784,592.0499878,232.2266846,592.0499878,266.6890259,592.0499878,126.3532791,592.0499878,140.9322357,592.0499878,78.56957245,592.0499878,17.09593582,592.0499878,19.70430756,592.0499878,28.3620491,
592.9400024,4.162588596,592.9400024,10.49519825,592.9400024,48.82478333,592.9400024,98.95121765,592.9400024,180.8298035,592.9400024,224.9340363,592.9400024,257.2520447,592.9400024,121.6268311,592.9400024,136.8336792,592.9400024,75.15789795,592.9400024,16.74349785,592.9400024,19.40942574,592.9400024,27.55221748,
593.9699707,4.111219406,593.9699707,10.38570213,593.9699707,46.88049316,593.9699707,94.61998749,593.9699707,177.9898529,593.9699707,221.2264862,593.9699707,250.6843567,593.9699707,117.3826904,593.9699707,133.8008728,593.9699707,73.84635925,593.9699707,15.91553688,593.9699707,18.85799599,593.9699707,26.62231636,
595,3.994618654,595,9.79813385,595,46.3249588,595,91.27399445,595,171.3394775,595,209.0154877,595,239.9033813,595,113.022049,595,128.9118195,595,70.03364563,595,15.58350754,595,18.08924103,595,26.00330734,
596.0200195,3.859391212,596.0200195,9.635587692,596.0200195,43.48434067,596.0200195,88.56682587,596.0200195,167.3650818,596.0200195,209.9512634,596.0200195,232.3326263,596.0200195,111.5087585,596.0200195,124.5403824,596.0200195,69.02612305,596.0200195,14.85502815,596.0200195,17.27958488,596.0200195,24.87178421,
597.0499878,3.643074512,597.0499878,9.290212631,597.0499878,42.70896149,597.0499878,85.900177,597.0499878,159.0510864,597.0499878,199.4930267,597.0499878,230.1726685,597.0499878,107.6986465,597.0499878,120.6606979,597.0499878,65.97370148,597.0499878,14.44585896,597.0499878,17.1249485,597.0499878,24.51363945,
597.9400024,3.61971736,597.9400024,8.875829697,597.9400024,42.27923965,597.9400024,82.56303406,597.9400024,157.3188324,597.9400024,194.0598297,597.9400024,219.9562836,597.9400024,104.7733002,597.9400024,116.2177277,597.9400024,63.62014389,597.9400024,14.25688934,597.9400024,16.47955894,597.9400024,23.31642532,
598.9699707,3.420308113,598.9699707,8.665352821,598.9699707,39.34791946,598.9699707,81.75629425,598.9699707,149.50737,598.9699707,189.1567078,598.9699707,211.0770264,598.9699707,101.0928574,598.9699707,113.3293915,598.9699707,63.02668762,598.9699707,13.84552479,598.9699707,15.78111935,598.9699707,22.84455872,
600,3.305431366,600,8.493046761,600,38.04321671,600,77.81170654,600,147.0600586,600,183.9145203,600,208.1526184,600,97.01663208,600,109.0948715,600,59.99835968,600,13.15114403,600,15.60767651,600,21.93571854,
601.0100098,3.308346033,601.0100098,8.024171829,601.0100098,37.54870605,601.0100098,74.69261932,601.0100098,141.0674896,601.0100098,175.6428375,601.0100098,194.4797974,601.0100098,94.9394455,601.0100098,105.4156418,601.0100098,57.93413544,601.0100098,12.78688526,601.0100098,14.97442532,601.0100098,21.20267487,
602.0200195,3.256260157,602.0200195,7.882248402,602.0200195,36.41739655,602.0200195,72.070755,602.0200195,135.7230072,602.0200195,169.7015381,602.0200195,189.5861206,602.0200195,91.42532349,602.0200195,102.4910278,602.0200195,56.15359116,602.0200195,12.2648983,602.0200195,14.37119865,602.0200195,20.06126404,
603.039978,3.028881311,603.039978,7.695497036,603.039978,34.91041565,603.039978,70.36927795,603.039978,131.8848267,603.039978,163.1538696,603.039978,184.8452454,603.039978,87.9637146,603.039978,99.3055191,603.039978,54.80450439,603.039978,12.00670338,603.039978,13.92757702,603.039978,19.7073555,
604.0499878,3.015445232,604.0499878,7.254633427,604.0499878,34.07423019,604.0499878,67.67505646,604.0499878,127.5691681,604.0499878,158.5792542,604.0499878,176.791748,604.0499878,85.29673767,604.0499878,94.76163483,604.0499878,51.72949219,604.0499878,11.48283863,604.0499878,13.47259521,604.0499878,19.04594994,
605.0700073,2.784214258,605.0700073,7.05173111,605.0700073,32.75036621,605.0700073,63.75924683,605.0700073,123.6290436,605.0700073,154.1976318,605.0700073,174.2385559,605.0700073,82.58326721,605.0700073,92.17232513,605.0700073,50.57104874,605.0700073,11.12668705,605.0700073,12.75492764,605.0700073,18.51054955,
605.9400024,2.747201204,605.9400024,6.786257744,605.9400024,32.05728149,605.9400024,63.19139099,605.9400024,116.4507141,605.9400024,147.0362244,605.9400024,164.0095215,605.9400024,79.24272919,605.9400024,88.78952026,605.9400024,47.22885895,605.9400024,10.61512375,605.9400024,12.45651245,605.9400024,17.55185509,
606.9500122,2.556121349,606.9500122,6.528525352,606.9500122,30.44024277,606.9500122,60.64545822,606.9500122,113.578064,606.9500122,137.9827118,606.9500122,160.1607056,606.9500122,75.20183563,606.9500122,84.36774445,606.9500122,46.67031479,606.9500122,10.26769733,606.9500122,11.85373497,606.9500122,16.92478561,
607.9699707,2.464579105,607.9699707,6.441380501,607.9699707,28.98068047,607.9699707,58.25064087,607.9699707,110.1204758,607.9699707,135.1061554,607.9699707,154.4284058,607.9699707,73.033638,607.9699707,81.05299377,607.9699707,44.93783569,607.9699707,9.929319382,607.9699707,11.54172325,607.9699707,16.33580399,
608.9799805,2.415146351,608.9799805,5.959851265,608.9799805,27.93268776,608.9799805,55.70734406,608.9799805,102.2941132,608.9799805,129.9565582,608.9799805,143.2727051,608.9799805,70.07692719,608.9799805,77.65732574,608.9799805,43.75704193,608.9799805,9.536604881,608.9799805,11.15234756,608.9799805,15.34088421,
610,2.345473051,610,5.849683285,610,26.97337151,610,52.56459427,610,100.1465073,610,123.6166153,610,140.3605957,610,68.09210968,610,75.7563858,610,41.98088455,610,9.16444397,610,10.77818394,610,15.20632267,
611.0200195,2.243545771,611.0200195,5.758686066,611.0200195,25.48180389,611.0200195,51.70380402,611.0200195,96.31791687,611.0200195,120.6369705,611.0200195,136.8757782,611.0200195,64.99036407,611.0200195,73.4569397,611.0200195,39.16954803,611.0200195,8.760183334,611.0200195,10.29508972,611.0200195,14.7956543,
612.0499878,2.14729619,612.0499878,5.336565971,612.0499878,24.76789665,612.0499878,49.19437027,612.0499878,94.89273071,612.0499878,115.5013123,612.0499878,131.1351929,612.0499878,63.39260101,612.0499878,70.59407043,612.0499878,38.28277969,612.0499878,8.331958771,612.0499878,10.00433922,612.0499878,13.98597145,
612.9400024,2.069448471,612.9400024,5.235507488,612.9400024,23.40233994,612.9400024,47.48248291,612.9400024,88.89112091,612.9400024,113.2874222,612.9400024,124.2271423,612.9400024,60.41223526,612.9400024,67.81256866,612.9400024,36.83187485,612.9400024,8.335741043,612.9400024,9.450098038,612.9400024,13.57819653,
613.9699707,2.050873756,613.9699707,4.869439125,613.9699707,23.00507355,613.9699707,46.10790253,613.9699707,86.64026642,613.9699707,108.2963791,613.9699707,119.7727127,613.9699707,57.02424622,613.9699707,65.42214203,613.9699707,35.13307953,613.9699707,7.9114604,613.9699707,8.917119026,613.9699707,13.2422123,
615,1.869625688,615,4.85154295,615,22.24186897,615,43.92990112,615,82.48532867,615,102.8974991,615,115.3564911,615,56.11614227,615,62.55971527,615,33.55122375,615,7.431393147,615,8.712499619,615,12.42484665,
616.0200195,1.847176075,616.0200195,4.463377476,616.0200195,20.57173347,616.0200195,41.31734085,616.0200195,77.81775665,616.0200195,98.10516357,616.0200195,108.6864929,616.0200195,52.5038681,616.0200195,60.54492569,616.0200195,33.36899185,616.0200195,7.263286591,616.0200195,8.307222366,616.0200195,11.77045822,
617.0499878,1.75805068,617.0499878,4.371190548,617.0499878,19.91072655,617.0499878,39.80252075,617.0499878,75.4257431,617.0499878,94.26200104,617.0499878,104.6199799,617.0499878,49.41997147,617.0499878,56.15304947,617.0499878,30.89305878,617.0499878,6.892629147,617.0499878,7.992427826,617.0499878,11.23954105,
617.9400024,1.661247253,617.9400024,4.304728031,617.9400024,18.71462631,617.9400024,38.74333954,617.9400024,74.26485443,617.9400024,88.73914337,617.9400024,99.11641693,617.9400024,47.8597374,617.9400024,54.82384872,617.9400024,29.4638443,617.9400024,6.537121773,617.9400024,7.586545944,617.9400024,10.81408691,
618.9699707,1.617825508,618.9699707,3.999554157,618.9699707,18.41588593,618.9699707,36.33273697,618.9699707,69.72263336,618.9699707,86.26698303,618.9699707,98.80253601,618.9699707,46.32902527,618.9699707,53.67059708,618.9699707,28.93670273,618.9699707,6.124670506,618.9699707,7.224840164,618.9699707,10.30022144,
