455,,450,,460,,465,,470,,475,,480,,485,,490,,495,,500,,505,,510,,515,,520,,525,,530,,535,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
511.0400085,1.150361896,466.0599976,0.1441243142,476.0599976,0.1005360186,481.0599976,0.1341914237,486.0599976,0.2146464735,491.0599976,0.3223959804,496.0599976,0.4593245685,501.0400085,0.7594228387,505.9700012,1.649503231,511.0400085,3.866637707,515.9699707,10.03785133,521.0599976,26.7993679,525.9000244,67.34102631,531.039978,162.9637299,535.9699707,317.2646179,541.039978,562.5494995,545.9699707,777.111145,551.0200195,883.5878296,
511.9400024,1.315686584,466.9599915,0.1176370606,476.9599915,0.1326138079,481.9599915,0.1681652069,486.9599915,0.2024650127,491.9599915,0.338115871,496.9599915,0.4794371426,501.9400024,0.8692967296,507.0100098,1.953463078,511.9400024,4.597145081,516.8599854,11.67484379,521.960022,31.48193741,526.960022,78.26213074,531.9400024,181.1226501,537.0100098,359.853241,541.9400024,604.3434448,546.8599854,810.9954834,552.0499878,901.7075195,
512.9799805,1.496593237,468.0299988,0.1483749449,478.0299988,0.1654867083,483.0299988,0.1540805697,488.0299988,0.2382056862,493.0299988,0.3356571198,498.0299988,0.5280506015,502.980011,0.9809477329,508.0499878,2.288044691,512.9799805,5.564580441,517.9099731,14.12056637,523.0300293,37.4743576,527.8699951,91.49325562,532.9799805,208.252655,538.0499878,402.7329712,542.9799805,655.5046387,547.9099731,838.9786377,552.9400024,908.4559326,
514.0200195,1.820136189,468.9299927,0.1127298549,478.9299927,0.150329113,483.9299927,0.1965607554,488.9299927,0.2496419549,493.9299927,0.3331787288,498.9299927,0.5657426119,504.019989,1.14599359,508.9500122,2.568197489,514.0200195,6.585875511,518.9500122,16.85957146,523.9299927,43.28045273,528.9299927,108.0695114,534.0200195,236.2555237,538.9500122,438.9015198,544.0200195,694.5355835,548.9500122,866.6318359,553.9699707,909.3536987,
515.0700073,2.174382687,470,0.09942861646,480,0.1408096552,485,0.1984048337,490,0.2323090136,495,0.3539985418,500,0.6183209419,505.0700073,1.337928057,510,3.088432074,515.0700073,7.807715893,519.8499756,19.38446999,525,51.48837662,529.8400269,123.0476761,535.0700073,272.2271729,540,487.1056824,545.0700073,740.0126953,549.8499756,887.0380249,555,906.3675537,
515.9699707,2.508054495,471.0599976,0.1478007883,481.0599976,0.1489386708,486.0599976,0.2052182406,491.0599976,0.2828519642,496.0599976,0.3837673068,501.0400085,0.6902705431,505.9700012,1.489142656,511.0400085,3.760474205,515.9699707,9.256982803,520.9000244,23.23636818,526.0599976,60.57961655,530.8900146,143.3540192,535.9699707,301.2503357,541.039978,534.4229736,545.9699707,780.492981,550.8800049,903.4533081,556.0200195,903.6315918,
517.0100098,2.927607059,471.9599915,0.1286926717,481.9599915,0.102083005,486.9599915,0.1691948771,491.9599915,0.2831239104,496.9599915,0.353215903,501.9400024,0.8011994958,507.0100098,1.775055051,511.9400024,4.31129694,517.0100098,11.21950436,521.960022,27.84412575,526.960022,68.67124939,531.9400024,163.4242401,537.0100098,340.3572388,541.9400024,571.850769,547.0100098,815.0806885,551.9099731,917.4732666,557.0499878,887.9589233,
518.0499878,3.600182533,473.0299988,0.1132646203,483.0299988,0.1797129661,488.0299988,0.1854964942,493.0299988,0.272103548,498.0299988,0.4389873147,502.980011,0.8701351285,508.0499878,2.095302343,512.9799805,5.219386101,518.0499878,13.35754299,522.8699951,32.4684639,528.0300293,81.63248444,532.8300171,183.6325073,538.0499878,381.0323792,542.9799805,618.6491699,548.0499878,850.9927979,552.9400024,923.4276123,557.9400024,877.9674683,
518.9500122,4.141341686,473.9299927,0.1281990707,483.9299927,0.1563257277,488.9299927,0.1769619137,493.9299927,0.2543047965,498.9299927,0.4651223719,504.019989,1.010362029,508.9500122,2.397324562,514.0200195,6.444934845,518.9500122,15.65135479,523.9299927,38.83384705,528.9299927,93.92010498,533.8800049,213.2793884,538.9500122,416.1799316,544.0200195,667.8896484,548.9500122,875.8831177,553.9699707,928.8746948,558.9699707,865.4273682,
520,4.953989029,475,0.1262366325,485,0.1105122194,490,0.1954023093,495,0.315322727,500,0.5398128629,505.0700073,1.146458626,510,2.863594532,515.0700073,7.587848663,520,18.62499809,524.8400269,44.34370422,530,109.8805923,534.9199829,242.3289642,540,459.6558533,545.0700073,704.2868652,550,896.1917725,554.8499756,930.6203613,560,854.6729736,
